acRate,difficulty,freqBar,frontendQuestionId,isFavor,paidOnly,status,title,titleSlug,topicTags,hasSolution,hasVideoSolution
56.53571530168122,Hard,,1220,False,False,,Count Vowels Permutation,count-vowels-permutation,"[{'name': 'Dynamic Programming', 'id': 'VG9waWNUYWdOb2RlOjEz', 'slug': 'dynamic-programming'}]",True,False
84.57839420743326,Easy,,1221,False,False,,Split a String in Balanced Strings,split-a-string-in-balanced-strings,"[{'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}, {'name': 'Greedy', 'id': 'VG9waWNUYWdOb2RlOjE3', 'slug': 'greedy'}, {'name': 'Counting', 'id': 'VG9waWNUYWdOb2RlOjYxMDYy', 'slug': 'counting'}]",False,False
70.1822030694791,Medium,,1222,False,False,,Queens That Can Attack the King,queens-that-can-attack-the-king,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Matrix', 'id': 'VG9waWNUYWdOb2RlOjYxMDUz', 'slug': 'matrix'}, {'name': 'Simulation', 'id': 'VG9waWNUYWdOb2RlOjYxMDU1', 'slug': 'simulation'}]",False,False
47.34643734643735,Hard,,1223,False,False,,Dice Roll Simulation,dice-roll-simulation,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Dynamic Programming', 'id': 'VG9waWNUYWdOb2RlOjEz', 'slug': 'dynamic-programming'}]",False,False
36.046240074731436,Hard,,1224,False,False,,Maximum Equal Frequency,maximum-equal-frequency,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Hash Table', 'id': 'VG9waWNUYWdOb2RlOjY=', 'slug': 'hash-table'}]",False,False
63.80958574494374,Hard,,1225,False,True,,Report Contiguous Dates,report-contiguous-dates,"[{'name': 'Database', 'id': 'VG9waWNUYWdOb2RlOjYxMDQz', 'slug': 'database'}]",False,False
60.40374609781478,Medium,,1226,False,False,,The Dining Philosophers,the-dining-philosophers,"[{'name': 'Concurrency', 'id': 'VG9waWNUYWdOb2RlOjYxMDQ1', 'slug': 'concurrency'}]",False,False
62.947505101094414,Medium,,1227,False,False,,Airplane Seat Assignment Probability,airplane-seat-assignment-probability,"[{'name': 'Math', 'id': 'VG9waWNUYWdOb2RlOjg=', 'slug': 'math'}, {'name': 'Dynamic Programming', 'id': 'VG9waWNUYWdOb2RlOjEz', 'slug': 'dynamic-programming'}, {'name': 'Brainteaser', 'id': 'VG9waWNUYWdOb2RlOjMy', 'slug': 'brainteaser'}, {'name': 'Probability and Statistics', 'id': 'VG9waWNUYWdOb2RlOjYxMDc5', 'slug': 'probability-and-statistics'}]",False,False
51.17149793781262,Easy,,1228,False,True,,Missing Number In Arithmetic Progression,missing-number-in-arithmetic-progression,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Math', 'id': 'VG9waWNUYWdOb2RlOjg=', 'slug': 'math'}]",True,True
54.65311833123702,Medium,,1229,False,True,,Meeting Scheduler,meeting-scheduler,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Two Pointers', 'id': 'VG9waWNUYWdOb2RlOjk=', 'slug': 'two-pointers'}, {'name': 'Sorting', 'id': 'VG9waWNUYWdOb2RlOjYxMDQ5', 'slug': 'sorting'}]",True,False
50.62807209175314,Medium,,1230,False,True,,Toss Strange Coins,toss-strange-coins,"[{'name': 'Math', 'id': 'VG9waWNUYWdOb2RlOjg=', 'slug': 'math'}, {'name': 'Dynamic Programming', 'id': 'VG9waWNUYWdOb2RlOjEz', 'slug': 'dynamic-programming'}, {'name': 'Probability and Statistics', 'id': 'VG9waWNUYWdOb2RlOjYxMDc5', 'slug': 'probability-and-statistics'}]",False,False
54.1514295212766,Hard,,1231,False,True,,Divide Chocolate,divide-chocolate,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Binary Search', 'id': 'VG9waWNUYWdOb2RlOjEx', 'slug': 'binary-search'}]",False,False
42.513108500716584,Easy,,1232,False,False,,Check If It Is a Straight Line,check-if-it-is-a-straight-line,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Math', 'id': 'VG9waWNUYWdOb2RlOjg=', 'slug': 'math'}, {'name': 'Geometry', 'id': 'VG9waWNUYWdOb2RlOjM4', 'slug': 'geometry'}]",False,False
63.8963951543227,Medium,,1233,False,False,,Remove Sub-Folders from the Filesystem,remove-sub-folders-from-the-filesystem,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}, {'name': 'Trie', 'id': 'VG9waWNUYWdOb2RlOjI3', 'slug': 'trie'}]",False,False
35.157585668624094,Medium,,1234,False,False,,Replace the Substring for Balanced String,replace-the-substring-for-balanced-string,"[{'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}, {'name': 'Sliding Window', 'id': 'VG9waWNUYWdOb2RlOjU1ODIx', 'slug': 'sliding-window'}]",False,False
49.891566011383816,Hard,,1235,False,False,,Maximum Profit in Job Scheduling,maximum-profit-in-job-scheduling,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Binary Search', 'id': 'VG9waWNUYWdOb2RlOjEx', 'slug': 'binary-search'}, {'name': 'Dynamic Programming', 'id': 'VG9waWNUYWdOb2RlOjEz', 'slug': 'dynamic-programming'}, {'name': 'Sorting', 'id': 'VG9waWNUYWdOb2RlOjYxMDQ5', 'slug': 'sorting'}]",True,False
65.20967856382602,Medium,,1236,False,True,,Web Crawler,web-crawler,"[{'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}, {'name': 'Depth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIx', 'slug': 'depth-first-search'}, {'name': 'Breadth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIy', 'slug': 'breadth-first-search'}, {'name': 'Interactive', 'id': 'VG9waWNUYWdOb2RlOjYxMDU5', 'slug': 'interactive'}]",False,False
70.03088388331264,Medium,,1237,False,False,,Find Positive Integer Solution for a Given Equation,find-positive-integer-solution-for-a-given-equation,"[{'name': 'Math', 'id': 'VG9waWNUYWdOb2RlOjg=', 'slug': 'math'}, {'name': 'Two Pointers', 'id': 'VG9waWNUYWdOb2RlOjk=', 'slug': 'two-pointers'}, {'name': 'Binary Search', 'id': 'VG9waWNUYWdOb2RlOjEx', 'slug': 'binary-search'}, {'name': 'Interactive', 'id': 'VG9waWNUYWdOb2RlOjYxMDU5', 'slug': 'interactive'}]",False,False
67.50081037277148,Medium,,1238,False,False,,Circular Permutation in Binary Representation,circular-permutation-in-binary-representation,"[{'name': 'Math', 'id': 'VG9waWNUYWdOb2RlOjg=', 'slug': 'math'}, {'name': 'Backtracking', 'id': 'VG9waWNUYWdOb2RlOjE0', 'slug': 'backtracking'}, {'name': 'Bit Manipulation', 'id': 'VG9waWNUYWdOb2RlOjE5', 'slug': 'bit-manipulation'}]",False,False
50.56857412600223,Medium,,1239,False,False,,Maximum Length of a Concatenated String with Unique Characters,maximum-length-of-a-concatenated-string-with-unique-characters,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}, {'name': 'Backtracking', 'id': 'VG9waWNUYWdOb2RlOjE0', 'slug': 'backtracking'}, {'name': 'Bit Manipulation', 'id': 'VG9waWNUYWdOb2RlOjE5', 'slug': 'bit-manipulation'}]",True,False
52.55727654081962,Hard,,1240,False,False,,Tiling a Rectangle with the Fewest Squares,tiling-a-rectangle-with-the-fewest-squares,"[{'name': 'Dynamic Programming', 'id': 'VG9waWNUYWdOb2RlOjEz', 'slug': 'dynamic-programming'}, {'name': 'Backtracking', 'id': 'VG9waWNUYWdOb2RlOjE0', 'slug': 'backtracking'}]",False,False
67.73761265034004,Easy,,1241,False,True,,Number of Comments per Post,number-of-comments-per-post,"[{'name': 'Database', 'id': 'VG9waWNUYWdOb2RlOjYxMDQz', 'slug': 'database'}]",False,False
48.229188854249365,Medium,,1242,False,True,,Web Crawler Multithreaded,web-crawler-multithreaded,"[{'name': 'Depth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIx', 'slug': 'depth-first-search'}, {'name': 'Breadth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIy', 'slug': 'breadth-first-search'}, {'name': 'Concurrency', 'id': 'VG9waWNUYWdOb2RlOjYxMDQ1', 'slug': 'concurrency'}]",False,False
50.027722333111555,Easy,,1243,False,True,,Array Transformation,array-transformation,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Simulation', 'id': 'VG9waWNUYWdOb2RlOjYxMDU1', 'slug': 'simulation'}]",False,False
67.05057844425549,Medium,,1244,False,True,,Design A Leaderboard,design-a-leaderboard,"[{'name': 'Hash Table', 'id': 'VG9waWNUYWdOb2RlOjY=', 'slug': 'hash-table'}, {'name': 'Design', 'id': 'VG9waWNUYWdOb2RlOjI1', 'slug': 'design'}, {'name': 'Sorting', 'id': 'VG9waWNUYWdOb2RlOjYxMDQ5', 'slug': 'sorting'}]",True,False
61.77479537794896,Medium,,1245,False,True,,Tree Diameter,tree-diameter,"[{'name': 'Tree', 'id': 'VG9waWNUYWdOb2RlOjIw', 'slug': 'tree'}, {'name': 'Depth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIx', 'slug': 'depth-first-search'}, {'name': 'Breadth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIy', 'slug': 'breadth-first-search'}]",True,False
45.83259600070784,Hard,,1246,False,True,,Palindrome Removal,palindrome-removal,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Dynamic Programming', 'id': 'VG9waWNUYWdOb2RlOjEz', 'slug': 'dynamic-programming'}]",False,False
63.34342270913134,Medium,,1247,False,False,,Minimum Swaps to Make Strings Equal,minimum-swaps-to-make-strings-equal,"[{'name': 'Math', 'id': 'VG9waWNUYWdOb2RlOjg=', 'slug': 'math'}, {'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}, {'name': 'Greedy', 'id': 'VG9waWNUYWdOb2RlOjE3', 'slug': 'greedy'}]",False,False
57.249683336639855,Medium,,1248,False,False,,Count Number of Nice Subarrays,count-number-of-nice-subarrays,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Hash Table', 'id': 'VG9waWNUYWdOb2RlOjY=', 'slug': 'hash-table'}, {'name': 'Math', 'id': 'VG9waWNUYWdOb2RlOjg=', 'slug': 'math'}, {'name': 'Sliding Window', 'id': 'VG9waWNUYWdOb2RlOjU1ODIx', 'slug': 'sliding-window'}]",False,False
64.7984338359801,Medium,,1249,False,False,,Minimum Remove to Make Valid Parentheses,minimum-remove-to-make-valid-parentheses,"[{'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}, {'name': 'Stack', 'id': 'VG9waWNUYWdOb2RlOjE1', 'slug': 'stack'}]",True,False
57.34549673064754,Hard,,1250,False,False,,Check If It Is a Good Array,check-if-it-is-a-good-array,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Math', 'id': 'VG9waWNUYWdOb2RlOjg=', 'slug': 'math'}, {'name': 'Number Theory', 'id': 'VG9waWNUYWdOb2RlOjYxMDY3', 'slug': 'number-theory'}]",False,False
83.06180153494009,Easy,,1251,False,True,,Average Selling Price,average-selling-price,"[{'name': 'Database', 'id': 'VG9waWNUYWdOb2RlOjYxMDQz', 'slug': 'database'}]",False,False
78.47706951254688,Easy,,1252,False,False,,Cells with Odd Values in a Matrix,cells-with-odd-values-in-a-matrix,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Math', 'id': 'VG9waWNUYWdOb2RlOjg=', 'slug': 'math'}, {'name': 'Simulation', 'id': 'VG9waWNUYWdOb2RlOjYxMDU1', 'slug': 'simulation'}]",False,False
42.37833695235662,Medium,,1253,False,False,,Reconstruct a 2-Row Binary Matrix,reconstruct-a-2-row-binary-matrix,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Greedy', 'id': 'VG9waWNUYWdOb2RlOjE3', 'slug': 'greedy'}, {'name': 'Matrix', 'id': 'VG9waWNUYWdOb2RlOjYxMDUz', 'slug': 'matrix'}]",False,False
62.4315737500805,Medium,,1254,False,False,,Number of Closed Islands,number-of-closed-islands,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Depth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIx', 'slug': 'depth-first-search'}, {'name': 'Breadth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIy', 'slug': 'breadth-first-search'}, {'name': 'Union Find', 'id': 'VG9waWNUYWdOb2RlOjIz', 'slug': 'union-find'}, {'name': 'Matrix', 'id': 'VG9waWNUYWdOb2RlOjYxMDUz', 'slug': 'matrix'}]",False,False
70.93564582382473,Hard,,1255,False,False,,Maximum Score Words Formed by Letters,maximum-score-words-formed-by-letters,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}, {'name': 'Dynamic Programming', 'id': 'VG9waWNUYWdOb2RlOjEz', 'slug': 'dynamic-programming'}, {'name': 'Backtracking', 'id': 'VG9waWNUYWdOb2RlOjE0', 'slug': 'backtracking'}, {'name': 'Bit Manipulation', 'id': 'VG9waWNUYWdOb2RlOjE5', 'slug': 'bit-manipulation'}, {'name': 'Bitmask', 'id': 'VG9waWNUYWdOb2RlOjYxMDc4', 'slug': 'bitmask'}]",False,False
68.8061450331988,Medium,,1256,False,True,,Encode Number,encode-number,"[{'name': 'Math', 'id': 'VG9waWNUYWdOb2RlOjg=', 'slug': 'math'}, {'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}, {'name': 'Bit Manipulation', 'id': 'VG9waWNUYWdOb2RlOjE5', 'slug': 'bit-manipulation'}]",False,False
61.84583179411403,Medium,,1257,False,True,,Smallest Common Region,smallest-common-region,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Hash Table', 'id': 'VG9waWNUYWdOb2RlOjY=', 'slug': 'hash-table'}, {'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}, {'name': 'Tree', 'id': 'VG9waWNUYWdOb2RlOjIw', 'slug': 'tree'}, {'name': 'Depth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIx', 'slug': 'depth-first-search'}, {'name': 'Breadth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIy', 'slug': 'breadth-first-search'}]",False,False
58.85334942667472,Medium,,1258,False,True,,Synonymous Sentences,synonymous-sentences,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Hash Table', 'id': 'VG9waWNUYWdOb2RlOjY=', 'slug': 'hash-table'}, {'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}, {'name': 'Backtracking', 'id': 'VG9waWNUYWdOb2RlOjE0', 'slug': 'backtracking'}, {'name': 'Union Find', 'id': 'VG9waWNUYWdOb2RlOjIz', 'slug': 'union-find'}]",False,False
54.49613454496135,Hard,,1259,False,True,,Handshakes That Don't Cross,handshakes-that-dont-cross,"[{'name': 'Math', 'id': 'VG9waWNUYWdOb2RlOjg=', 'slug': 'math'}, {'name': 'Dynamic Programming', 'id': 'VG9waWNUYWdOb2RlOjEz', 'slug': 'dynamic-programming'}]",False,False
61.97980740677894,Easy,,1260,False,False,,Shift 2D Grid,shift-2d-grid,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Matrix', 'id': 'VG9waWNUYWdOb2RlOjYxMDUz', 'slug': 'matrix'}, {'name': 'Simulation', 'id': 'VG9waWNUYWdOb2RlOjYxMDU1', 'slug': 'simulation'}]",True,False
75.2616436642622,Medium,,1261,False,False,,Find Elements in a Contaminated Binary Tree,find-elements-in-a-contaminated-binary-tree,"[{'name': 'Tree', 'id': 'VG9waWNUYWdOb2RlOjIw', 'slug': 'tree'}, {'name': 'Depth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIx', 'slug': 'depth-first-search'}, {'name': 'Breadth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIy', 'slug': 'breadth-first-search'}, {'name': 'Design', 'id': 'VG9waWNUYWdOb2RlOjI1', 'slug': 'design'}, {'name': 'Binary Tree', 'id': 'VG9waWNUYWdOb2RlOjYxMDU3', 'slug': 'binary-tree'}]",False,False
50.523329129886505,Medium,,1262,False,False,,Greatest Sum Divisible by Three,greatest-sum-divisible-by-three,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Dynamic Programming', 'id': 'VG9waWNUYWdOb2RlOjEz', 'slug': 'dynamic-programming'}, {'name': 'Greedy', 'id': 'VG9waWNUYWdOb2RlOjE3', 'slug': 'greedy'}]",False,False
47.256294383473204,Hard,,1263,False,False,,Minimum Moves to Move a Box to Their Target Location,minimum-moves-to-move-a-box-to-their-target-location,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Breadth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIy', 'slug': 'breadth-first-search'}, {'name': 'Heap (Priority Queue)', 'id': 'VG9waWNUYWdOb2RlOjYxMDUw', 'slug': 'heap-priority-queue'}, {'name': 'Matrix', 'id': 'VG9waWNUYWdOb2RlOjYxMDUz', 'slug': 'matrix'}]",False,False
68.50484442357761,Medium,,1264,False,True,,Page Recommendations,page-recommendations,"[{'name': 'Database', 'id': 'VG9waWNUYWdOb2RlOjYxMDQz', 'slug': 'database'}]",False,False
94.08072033226594,Medium,,1265,False,True,,Print Immutable Linked List in Reverse,print-immutable-linked-list-in-reverse,"[{'name': 'Linked List', 'id': 'VG9waWNUYWdOb2RlOjc=', 'slug': 'linked-list'}, {'name': 'Two Pointers', 'id': 'VG9waWNUYWdOb2RlOjk=', 'slug': 'two-pointers'}, {'name': 'Stack', 'id': 'VG9waWNUYWdOb2RlOjE1', 'slug': 'stack'}, {'name': 'Recursion', 'id': 'VG9waWNUYWdOb2RlOjMx', 'slug': 'recursion'}]",False,False
79.22978848087934,Easy,,1266,False,False,,Minimum Time Visiting All Points,minimum-time-visiting-all-points,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Math', 'id': 'VG9waWNUYWdOb2RlOjg=', 'slug': 'math'}, {'name': 'Geometry', 'id': 'VG9waWNUYWdOb2RlOjM4', 'slug': 'geometry'}]",False,False
57.89482393433942,Medium,,1267,False,False,,Count Servers that Communicate,count-servers-that-communicate,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Depth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIx', 'slug': 'depth-first-search'}, {'name': 'Breadth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIy', 'slug': 'breadth-first-search'}, {'name': 'Union Find', 'id': 'VG9waWNUYWdOb2RlOjIz', 'slug': 'union-find'}, {'name': 'Matrix', 'id': 'VG9waWNUYWdOb2RlOjYxMDUz', 'slug': 'matrix'}, {'name': 'Counting', 'id': 'VG9waWNUYWdOb2RlOjYxMDYy', 'slug': 'counting'}]",False,False
65.63845050215208,Medium,,1268,False,False,,Search Suggestions System,search-suggestions-system,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}, {'name': 'Trie', 'id': 'VG9waWNUYWdOb2RlOjI3', 'slug': 'trie'}]",True,False
43.32768970293982,Hard,,1269,False,False,,Number of Ways to Stay in the Same Place After Some Steps,number-of-ways-to-stay-in-the-same-place-after-some-steps,"[{'name': 'Dynamic Programming', 'id': 'VG9waWNUYWdOb2RlOjEz', 'slug': 'dynamic-programming'}]",False,False
88.30800465768966,Medium,,1270,False,True,,All People Report to the Given Manager,all-people-report-to-the-given-manager,"[{'name': 'Database', 'id': 'VG9waWNUYWdOb2RlOjYxMDQz', 'slug': 'database'}]",False,False
55.94110624751293,Easy,,1271,False,True,,Hexspeak,hexspeak,"[{'name': 'Math', 'id': 'VG9waWNUYWdOb2RlOjg=', 'slug': 'math'}, {'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}]",False,False
59.23320580854827,Medium,,1272,False,True,,Remove Interval,remove-interval,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}]",True,True
61.226015449788186,Medium,,1273,False,True,,Delete Tree Nodes,delete-tree-nodes,"[{'name': 'Tree', 'id': 'VG9waWNUYWdOb2RlOjIw', 'slug': 'tree'}, {'name': 'Depth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIx', 'slug': 'depth-first-search'}, {'name': 'Breadth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIy', 'slug': 'breadth-first-search'}]",False,False
65.66820276497695,Hard,,1274,False,True,,Number of Ships in a Rectangle,number-of-ships-in-a-rectangle,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Divide and Conquer', 'id': 'VG9waWNUYWdOb2RlOjEy', 'slug': 'divide-and-conquer'}, {'name': 'Interactive', 'id': 'VG9waWNUYWdOb2RlOjYxMDU5', 'slug': 'interactive'}]",False,False
53.37042246842946,Easy,,1275,False,False,,Find Winner on a Tic Tac Toe Game,find-winner-on-a-tic-tac-toe-game,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Hash Table', 'id': 'VG9waWNUYWdOb2RlOjY=', 'slug': 'hash-table'}, {'name': 'Matrix', 'id': 'VG9waWNUYWdOb2RlOjYxMDUz', 'slug': 'matrix'}, {'name': 'Simulation', 'id': 'VG9waWNUYWdOb2RlOjYxMDU1', 'slug': 'simulation'}]",True,False
50.61169007702764,Medium,,1276,False,False,,Number of Burgers with No Waste of Ingredients,number-of-burgers-with-no-waste-of-ingredients,"[{'name': 'Math', 'id': 'VG9waWNUYWdOb2RlOjg=', 'slug': 'math'}]",False,False
73.67109934412419,Medium,,1277,False,False,,Count Square Submatrices with All Ones,count-square-submatrices-with-all-ones,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Dynamic Programming', 'id': 'VG9waWNUYWdOb2RlOjEz', 'slug': 'dynamic-programming'}, {'name': 'Matrix', 'id': 'VG9waWNUYWdOb2RlOjYxMDUz', 'slug': 'matrix'}]",False,False
61.22383252818035,Hard,,1278,False,False,,Palindrome Partitioning III,palindrome-partitioning-iii,"[{'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}, {'name': 'Dynamic Programming', 'id': 'VG9waWNUYWdOb2RlOjEz', 'slug': 'dynamic-programming'}]",False,False
76.34021181351676,Easy,,1279,False,True,,Traffic Light Controlled Intersection,traffic-light-controlled-intersection,"[{'name': 'Concurrency', 'id': 'VG9waWNUYWdOb2RlOjYxMDQ1', 'slug': 'concurrency'}]",False,False
75.17241379310344,Easy,,1280,False,True,,Students and Examinations,students-and-examinations,"[{'name': 'Database', 'id': 'VG9waWNUYWdOb2RlOjYxMDQz', 'slug': 'database'}]",False,False
85.67952509806389,Easy,,1281,False,False,,Subtract the Product and Sum of Digits of an Integer,subtract-the-product-and-sum-of-digits-of-an-integer,"[{'name': 'Math', 'id': 'VG9waWNUYWdOb2RlOjg=', 'slug': 'math'}]",False,False
84.82295372522829,Medium,,1282,False,False,,Group the People Given the Group Size They Belong To,group-the-people-given-the-group-size-they-belong-to,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Hash Table', 'id': 'VG9waWNUYWdOb2RlOjY=', 'slug': 'hash-table'}]",False,False
51.39246972805134,Medium,,1283,False,False,,Find the Smallest Divisor Given a Threshold,find-the-smallest-divisor-given-a-threshold,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Binary Search', 'id': 'VG9waWNUYWdOb2RlOjEx', 'slug': 'binary-search'}]",False,False
70.41894748252128,Hard,,1284,False,False,,Minimum Number of Flips to Convert Binary Matrix to Zero Matrix,minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Bit Manipulation', 'id': 'VG9waWNUYWdOb2RlOjE5', 'slug': 'bit-manipulation'}, {'name': 'Breadth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIy', 'slug': 'breadth-first-search'}, {'name': 'Matrix', 'id': 'VG9waWNUYWdOb2RlOjYxMDUz', 'slug': 'matrix'}]",False,False
87.95527893038266,Medium,,1285,False,True,,Find the Start and End Number of Continuous Ranges,find-the-start-and-end-number-of-continuous-ranges,"[{'name': 'Database', 'id': 'VG9waWNUYWdOb2RlOjYxMDQz', 'slug': 'database'}]",False,False
71.07041161901232,Medium,,1286,False,False,,Iterator for Combination,iterator-for-combination,"[{'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}, {'name': 'Backtracking', 'id': 'VG9waWNUYWdOb2RlOjE0', 'slug': 'backtracking'}, {'name': 'Design', 'id': 'VG9waWNUYWdOb2RlOjI1', 'slug': 'design'}, {'name': 'Iterator', 'id': 'VG9waWNUYWdOb2RlOjYxMDY0', 'slug': 'iterator'}]",True,False
59.804367341704264,Easy,,1287,False,False,,Element Appearing More Than 25% In Sorted Array,element-appearing-more-than-25-in-sorted-array,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}]",False,False
57.72095161475692,Medium,,1288,False,False,,Remove Covered Intervals,remove-covered-intervals,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Sorting', 'id': 'VG9waWNUYWdOb2RlOjYxMDQ5', 'slug': 'sorting'}]",True,False
62.827114126484126,Hard,,1289,False,False,,Minimum Falling Path Sum II,minimum-falling-path-sum-ii,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Dynamic Programming', 'id': 'VG9waWNUYWdOb2RlOjEz', 'slug': 'dynamic-programming'}, {'name': 'Matrix', 'id': 'VG9waWNUYWdOb2RlOjYxMDUz', 'slug': 'matrix'}]",False,False
81.77176216562037,Easy,,1290,False,False,,Convert Binary Number in a Linked List to Integer,convert-binary-number-in-a-linked-list-to-integer,"[{'name': 'Linked List', 'id': 'VG9waWNUYWdOb2RlOjc=', 'slug': 'linked-list'}, {'name': 'Math', 'id': 'VG9waWNUYWdOb2RlOjg=', 'slug': 'math'}]",True,False
